sku,name,category_name,brand,sale_price,store_name
5326403-EA-000,Smoked Chipotle & Honey Potato Chips,"Snacks, Treats & Easy Meals",Copper Kettle,2.99,pak'nsave
5326401-EA-000,Stax Original Potato Chips,"Snacks, Treats & Easy Meals",Lay's,2.37,pak'nsave
5326031-EA-000,Stax Sour Cream & Onion Potato Chips,"Snacks, Treats & Easy Meals",Lay's,2.37,pak'nsave
5319122-EA-000,Thick Cut Salted Potato Chips,"Snacks, Treats & Easy Meals",Bluebird,2.33,pak'nsave
5318693-EA-000,Rashuns Party Bag,"Snacks, Treats & Easy Meals",Bluebird,2.1,pak'nsave
5313499-EA-000,Smoky Bacon & & Cheese Potato Chips,"Snacks, Treats & Easy Meals",Eta Ridgies,2.42,pak'nsave
5313491-EA-000,Munchos Spicy Tomato Cereal Snacks,"Snacks, Treats & Easy Meals",Griffin's,4.39,pak'nsave
5313389-EA-000,Uppercuts Smoky Short Rib Potato Chips,"Snacks, Treats & Easy Meals",Eta Uppercuts,2.14,pak'nsave
5312039-EA-000,Casstavas Original Single Serve Multi Pack,"Snacks, Treats & Easy Meals",NinetyNine Street,5.2,pak'nsave
5309571-EA-000,Honey Soy Chicken Potato Chips,"Snacks, Treats & Easy Meals",Kettle Chip Company,3.35,pak'nsave
5309570-EA-000,Original Sea Salt Potato Chips,"Snacks, Treats & Easy Meals",Kettle Chip Company,3.35,pak'nsave
5309569-EA-000,Sea Salt Potato Chips,"Snacks, Treats & Easy Meals",Eta Uppercuts,3.42,pak'nsave
5309567-EA-000,Sea Salt & Balsamic Vinegar Potato Chips,"Snacks, Treats & Easy Meals",Eta Uppercuts,3.42,pak'nsave
5305941-EA-000,Grain Waves Sweet Chilli Wholegrain Chips,"Snacks, Treats & Easy Meals",Sunbites,1.49,pak'nsave
5301858-EA-000,English Deli-Style Sea Salt Potato Chips,"Snacks, Treats & Easy Meals",Bluebird Delisio,2.42,pak'nsave
5301856-EA-000,Thai Style Sweet Chilli Relish Potato Chips,"Snacks, Treats & Easy Meals",Bluebird Delisio,2.42,pak'nsave
5301855-EA-000,Tuscan Style Caramelised Onion & Balsamic Vinegar Potato Chips,"Snacks, Treats & Easy Meals",Bluebird Delisio,2.42,pak'nsave
5299541-EA-000,Poppa Jacks Corn Snacks Multipack,"Snacks, Treats & Easy Meals",Bluebird,4.57,pak'nsave
5299540-EA-000,Twisties Cheese Corn Snacks Multipack,"Snacks, Treats & Easy Meals",Bluebird,3.05,pak'nsave
5299520-EA-000,Original Ready Salted Potato Chips Multipack,"Snacks, Treats & Easy Meals",Bluebird,3.05,pak'nsave
5299513-EA-000,Caramelised Onion & Balsamic Vinegar Potato Chips Multipack,"Snacks, Treats & Easy Meals",Bluebird Delisio,3.66,pak'nsave
5299502-EA-000,Crunchy Cheese Flavoured Snacks Multipack,"Snacks, Treats & Easy Meals",Cheetos,3.5,pak'nsave
5299322-EA-000,Wood Fired BBQ Potato Chips Multipack,"Snacks, Treats & Easy Meals",Copper Kettle,3.63,pak'nsave
5299320-EA-000,Sea Salt Potato Chips Multipack,"Snacks, Treats & Easy Meals",Copper Kettle,3.63,pak'nsave
5299230-EA-000,Snacks Fav Mix,"Snacks, Treats & Easy Meals",Bluebird,2.14,pak'nsave
5290245-EA-000,Grain Waves Sour Cream & Chives,"Snacks, Treats & Easy Meals",Sunbites,1.49,pak'nsave
5015656-EA-000,Cheese Supreme Corn Chips Party Bag Share Pack,"Snacks, Treats & Easy Meals",Doritos,1.16,pak'nsave
5018365-EA-000,Cheese Corn Chips,"Snacks, Treats & Easy Meals",Mexicano,1.3,pak'nsave
5036437-EA-000,Cheese Supreme Corn Chips,"Snacks, Treats & Easy Meals",Doritos,1.76,pak'nsave
5017468-EA-000,Thai Sweet Chilli Corn Chips,"Snacks, Treats & Easy Meals",Doritos,1.16,pak'nsave
5036440-EA-000,Thai Sweet Chilli Corn Chips,"Snacks, Treats & Easy Meals",Doritos,1.76,pak'nsave
5018361-EA-000,Jalapeno Corn Chips,"Snacks, Treats & Easy Meals",Mexicano,1.3,pak'nsave
5015657-EA-000,Nacho Cheese Corn Chips Party Bag Share Pack,"Snacks, Treats & Easy Meals",Doritos,1.16,pak'nsave
5018363-EA-000,Natural Corn Chips,"Snacks, Treats & Easy Meals",Mexicano,1.3,pak'nsave
5019386-EA-000,Tasty Cheese Corn Chips,"Snacks, Treats & Easy Meals",Mexicano,1.76,pak'nsave
5019432-EA-000,Tasty Salsa Corn Chips,"Snacks, Treats & Easy Meals",Mexicano,1.3,pak'nsave
5212153-EA-000,Thai Sweet Chilli Corn Chips,"Snacks, Treats & Easy Meals",Mexicano,1.76,pak'nsave
5212928-EA-000,Sweet Thai Chilli Flavoured Corn Chips,"Snacks, Treats & Easy Meals",Pams,1.29,pak'nsave
5019434-EA-000,Tasty Salsa Corn Chips,"Snacks, Treats & Easy Meals",Mexicano,1.76,pak'nsave
5020744-EA-000,Lightly Salted Corn Chips,"Snacks, Treats & Easy Meals",Mexicano,1.3,pak'nsave
5015659-EA-000,Salsa Corn Chips Party Bag Share Pack,"Snacks, Treats & Easy Meals",Doritos,1.16,pak'nsave
5036441-EA-000,Salsa Corn Chips,"Snacks, Treats & Easy Meals",Doritos,1.76,pak'nsave
5036438-EA-000,Original Salted Corn Chips,"Snacks, Treats & Easy Meals",Doritos,1.76,pak'nsave
5267629-EA-000,Lightly Salted Cantina Style Tortilla Chips,"Snacks, Treats & Easy Meals",Tostitos,2.17,pak'nsave
5267630-EA-000,Splash Of Lime Cantina Style Tortilla Chips,"Snacks, Treats & Easy Meals",Tostitos,2.17,pak'nsave
5004769-EA-000,Hot Salsa Dip,"Snacks, Treats & Easy Meals",Pams,1,pak'nsave
5212931-EA-000,Cheese Flavoured Corn Chips,"Snacks, Treats & Easy Meals",Pams,1.29,pak'nsave
5001483-EA-000,Medium Thick 'n Chunky Salsa For Topping,Pantry,Old El Paso,1.86,pak'nsave
5229867-EA-000,Totopitos Fiesta Authentic Corn Tortilla Chips,"Snacks, Treats & Easy Meals",Tio Pablo,2.26,pak'nsave
5247143-EA-000,Mild Red Ranchera Salsa,Pantry,Tio Pablo,2.18,pak'nsave
5219152-EA-000,Totopitos Salted Authentic Corn Tortilla Chips,"Snacks, Treats & Easy Meals",Tio Pablo,2.26,pak'nsave
